Institute,Program,average_ctc,median_ctc,highest_ctc,top_recruiters,job_titles,inst_rank,inst_key,placement_rating,year
Jadavpur University,Civil Engineering,48.16,41.28,68.8,"IL&FS Pvt Ltd, L&T India, Tata Projects Pvt Ltd; Batch 2025","Project Engineer, Site Engineer",1,jadavpur university,99.76,2025
Jadavpur University,Information Technology (TFW),48.03,41.17,68.61,"Capgemini, Accenture, TCS; Batch 2016","Placement Officer, Trainee",1,jadavpur university,99.65,2016
Jadavpur University,Information Technology (TFW),48.03,41.17,68.62,"Capgemini, Accenture, TCS; Batch 2017","Placement Officer, Trainee",1,jadavpur university,99.66,2017
Jadavpur University,Information Technology (TFW),48.04,41.18,68.63,"Capgemini, Accenture, TCS; Batch 2018","Placement Officer, Trainee",1,jadavpur university,99.67,2018
Jadavpur University,Information Technology (TFW),48.05,41.18,68.64,"Capgemini, Accenture, TCS; Batch 2019","Placement Officer, Trainee",1,jadavpur university,99.68,2019
Jadavpur University,Information Technology (TFW),48.05,41.19,68.65,"Capgemini, Accenture, TCS; Batch 2020","Placement Officer, Trainee",1,jadavpur university,99.69,2020
Jadavpur University,Information Technology (TFW),48.06,41.2,68.66,"Capgemini, Accenture, TCS; Batch 2021","Placement Officer, Trainee",1,jadavpur university,99.7,2021
Jadavpur University,Information Technology (TFW),48.07,41.2,68.67,"Capgemini, Accenture, TCS; Batch 2022","Placement Officer, Trainee",1,jadavpur university,99.71,2022
Jadavpur University,Information Technology (TFW),48.08,41.21,68.68,"Capgemini, Accenture, TCS; Batch 2023","Placement Officer, Trainee",1,jadavpur university,99.72,2023
Jadavpur University,Information Technology (TFW),48.08,41.21,68.69,"Capgemini, Accenture, TCS; Batch 2024","Placement Officer, Trainee",1,jadavpur university,99.73,2024
Jadavpur University,Information Technology (TFW),48.09,41.22,68.7,"Capgemini, Accenture, TCS; Batch 2025","Placement Officer, Trainee",1,jadavpur university,99.74,2025
Jadavpur University,Information Technology,47.96,41.11,68.51,"Infosys, Wipro, Accenture; Batch 2016","Placement Officer, Trainee",1,jadavpur university,99.63,2016
Jadavpur University,Information Technology,47.96,41.11,68.52,"Infosys, Wipro, Accenture; Batch 2017","Placement Officer, Trainee",1,jadavpur university,99.64,2017
Jadavpur University,Information Technology,47.97,41.12,68.53,"Infosys, Wipro, Accenture; Batch 2018","Placement Officer, Trainee",1,jadavpur university,99.65,2018
Jadavpur University,Information Technology,47.98,41.12,68.54,"Infosys, Wipro, Accenture; Batch 2019","Placement Officer, Trainee",1,jadavpur university,99.66,2019
Jadavpur University,Information Technology,47.98,41.13,68.55,"Infosys, Wipro, Accenture; Batch 2020","Placement Officer, Trainee",1,jadavpur university,99.67,2020
Jadavpur University,Information Technology,47.99,41.14,68.56,"Infosys, Wipro, Accenture; Batch 2021","Placement Officer, Trainee",1,jadavpur university,99.68,2021
Jadavpur University,Information Technology,48,41.14,68.57,"Infosys, Wipro, Accenture; Batch 2022","Placement Officer, Trainee",1,jadavpur university,99.69,2022
Jadavpur University,Information Technology,48.01,41.15,68.58,"Infosys, Wipro, Accenture; Batch 2023","Placement Officer, Trainee",1,jadavpur university,99.7,2023
Jadavpur University,Information Technology,48.01,41.15,68.59,"Infosys, Wipro, Accenture; Batch 2024","Placement Officer, Trainee",1,jadavpur university,99.71,2024
Jadavpur University,Information Technology,48.02,41.16,68.6,"Infosys, Wipro, Accenture; Batch 2025","Placement Officer, Trainee",1,jadavpur university,99.72,2025
Jadavpur University,Electronics & Tele-Communication Engineering  (TFW),47.89,41.05,68.41,"Analog Devices Pvt Ltd, Broadcom India, Samsung Pvt Ltd; Batch 2016","FPGA Engineer, Embedded Engineer",1,jadavpur university,99.61,2016
Jadavpur University,Electronics & Tele-Communication Engineering  (TFW),47.89,41.05,68.42,"Analog Devices Pvt Ltd, Broadcom India, Samsung Pvt Ltd; Batch 2017","FPGA Engineer, Embedded Engineer",1,jadavpur university,99.62,2017
Jadavpur University,Electronics & Tele-Communication Engineering  (TFW),47.9,41.06,68.43,"Analog Devices Pvt Ltd, Broadcom India, Samsung Pvt Ltd; Batch 2018","FPGA Engineer, Embedded Engineer",1,jadavpur university,99.63,2018
Jadavpur University,Electronics & Tele-Communication Engineering  (TFW),47.91,41.06,68.44,"Analog Devices Pvt Ltd, Broadcom India, Samsung Pvt Ltd; Batch 2019","FPGA Engineer, Embedded Engineer",1,jadavpur university,99.64,2019
Jadavpur University,Electronics & Tele-Communication Engineering  (TFW),47.91,41.07,68.45,"Analog Devices Pvt Ltd, Broadcom India, Samsung Pvt Ltd; Batch 2020","FPGA Engineer, Embedded Engineer",1,jadavpur university,99.65,2020
Jadavpur University,Electronics & Tele-Communication Engineering  (TFW),47.92,41.08,68.46,"Analog Devices Pvt Ltd, Broadcom India, Samsung Pvt Ltd; Batch 2021","FPGA Engineer, Embedded Engineer",1,jadavpur university,99.66,2021
Jadavpur University,Electronics & Tele-Communication Engineering  (TFW),47.93,41.08,68.47,"Analog Devices Pvt Ltd, Broadcom India, Samsung Pvt Ltd; Batch 2022","FPGA Engineer, Embedded Engineer",1,jadavpur university,99.67,2022
Jadavpur University,Electronics & Tele-Communication Engineering  (TFW),47.94,41.09,68.48,"Analog Devices Pvt Ltd, Broadcom India, Samsung Pvt Ltd; Batch 2023","FPGA Engineer, Embedded Engineer",1,jadavpur university,99.68,2023
Jadavpur University,Electronics & Tele-Communication Engineering  (TFW),47.94,41.09,68.49,"Analog Devices Pvt Ltd, Broadcom India, Samsung Pvt Ltd; Batch 2024","FPGA Engineer, Embedded Engineer",1,jadavpur university,99.69,2024
Jadavpur University,Electronics & Tele-Communication Engineering  (TFW),47.95,41.1,68.5,"Analog Devices Pvt Ltd, Broadcom India, Samsung Pvt Ltd; Batch 2025","FPGA Engineer, Embedded Engineer",1,jadavpur university,99.7,2025
Jadavpur University,Instrumentation & Electronics (TFW),47.82,40.99,68.31,"Qualcomm Pvt Ltd, Broadcom India, Nokia Pvt Ltd; Batch 2016","FPGA Engineer, Hardware Engineer",1,jadavpur university,99.59,2016
Jadavpur University,Instrumentation & Electronics (TFW),47.82,40.99,68.32,"Qualcomm Pvt Ltd, Broadcom India, Nokia Pvt Ltd; Batch 2017","FPGA Engineer, Hardware Engineer",1,jadavpur university,99.6,2017
Jadavpur University,Instrumentation & Electronics (TFW),47.83,41,68.33,"Qualcomm Pvt Ltd, Broadcom India, Nokia Pvt Ltd; Batch 2018","FPGA Engineer, Hardware Engineer",1,jadavpur university,99.61,2018
Jadavpur University,Instrumentation & Electronics (TFW),47.84,41,68.34,"Qualcomm Pvt Ltd, Broadcom India, Nokia Pvt Ltd; Batch 2019","FPGA Engineer, Hardware Engineer",1,jadavpur university,99.62,2019
Jadavpur University,Instrumentation & Electronics (TFW),47.84,41.01,68.35,"Qualcomm Pvt Ltd, Broadcom India, Nokia Pvt Ltd; Batch 2020","FPGA Engineer, Hardware Engineer",1,jadavpur university,99.63,2020
Jadavpur University,Instrumentation & Electronics (TFW),47.85,41.02,68.36,"Qualcomm Pvt Ltd, Broadcom India, Nokia Pvt Ltd; Batch 2021","FPGA Engineer, Hardware Engineer",1,jadavpur university,99.64,2021
Jadavpur University,Instrumentation & Electronics (TFW),47.86,41.02,68.37,"Qualcomm Pvt Ltd, Broadcom India, Nokia Pvt Ltd; Batch 2022","FPGA Engineer, Hardware Engineer",1,jadavpur university,99.65,2022
Jadavpur University,Instrumentation & Electronics (TFW),47.87,41.03,68.38,"Qualcomm Pvt Ltd, Broadcom India, Nokia Pvt Ltd; Batch 2023","FPGA Engineer, Hardware Engineer",1,jadavpur university,99.66,2023
Jadavpur University,Instrumentation & Electronics (TFW),47.87,41.03,68.39,"Qualcomm Pvt Ltd, Broadcom India, Nokia Pvt Ltd; Batch 2024","FPGA Engineer, Hardware Engineer",1,jadavpur university,99.67,2024
Jadavpur University,Instrumentation & Electronics (TFW),47.88,41.04,68.4,"Qualcomm Pvt Ltd, Broadcom India, Nokia Pvt Ltd; Batch 2025","FPGA Engineer, Hardware Engineer",1,jadavpur university,99.68,2025
Jadavpur University,Production Engineering (TFW),47.75,40.93,68.21,"Wipro, Infosys, Capgemini; Batch 2016","Placement Officer, Trainee",1,jadavpur university,99.57,2016
Jadavpur University,Production Engineering (TFW),47.75,40.93,68.22,"Wipro, Infosys, Capgemini; Batch 2017","Placement Officer, Trainee",1,jadavpur university,99.58,2017
Jadavpur University,Production Engineering (TFW),47.76,40.94,68.23,"Wipro, Infosys, Capgemini; Batch 2018","Placement Officer, Trainee",1,jadavpur university,99.59,2018
Jadavpur University,Production Engineering (TFW),47.77,40.94,68.24,"Wipro, Infosys, Capgemini; Batch 2019","Placement Officer, Trainee",1,jadavpur university,99.6,2019
Jadavpur University,Production Engineering (TFW),47.77,40.95,68.25,"Wipro, Infosys, Capgemini; Batch 2020","Placement Officer, Trainee",1,jadavpur university,99.61,2020
Jadavpur University,Production Engineering (TFW),47.78,40.96,68.26,"Wipro, Infosys, Capgemini; Batch 2021","Placement Officer, Trainee",1,jadavpur university,99.62,2021
Jadavpur University,Production Engineering (TFW),47.79,40.96,68.27,"Wipro, Infosys, Capgemini; Batch 2022","Placement Officer, Trainee",1,jadavpur university,99.63,2022
Jadavpur University,Production Engineering (TFW),47.8,40.97,68.28,"Wipro, Infosys, Capgemini; Batch 2023","Placement Officer, Trainee",1,jadavpur university,99.64,2023
Jadavpur University,Production Engineering (TFW),47.8,40.97,68.29,"Wipro, Infosys, Capgemini; Batch 2024","Placement Officer, Trainee",1,jadavpur university,99.65,2024
Jadavpur University,Production Engineering (TFW),47.81,40.98,68.3,"Wipro, Infosys, Capgemini; Batch 2025","Placement Officer, Trainee",1,jadavpur university,99.66,2025
Jadavpur University,Power Engineering (TFW),47.68,40.87,68.11,"Wipro, Infosys, Capgemini; Batch 2016","Placement Officer, Trainee",1,jadavpur university,99.55,2016
Jadavpur University,Power Engineering (TFW),47.68,40.87,68.12,"Wipro, Infosys, Capgemini; Batch 2017","Placement Officer, Trainee",1,jadavpur university,99.56,2017
Jadavpur University,Power Engineering (TFW),47.69,40.88,68.13,"Wipro, Infosys, Capgemini; Batch 2018","Placement Officer, Trainee",1,jadavpur university,99.57,2018
Jadavpur University,Power Engineering (TFW),47.7,40.88,68.14,"Wipro, Infosys, Capgemini; Batch 2019","Placement Officer, Trainee",1,jadavpur university,99.58,2019
Jadavpur University,Power Engineering (TFW),47.7,40.89,68.15,"Wipro, Infosys, Capgemini; Batch 2020","Placement Officer, Trainee",1,jadavpur university,99.59,2020
Jadavpur University,Power Engineering (TFW),47.71,40.9,68.16,"Wipro, Infosys, Capgemini; Batch 2021","Placement Officer, Trainee",1,jadavpur university,99.6,2021
Jadavpur University,Power Engineering (TFW),47.72,40.9,68.17,"Wipro, Infosys, Capgemini; Batch 2022","Placement Officer, Trainee",1,jadavpur university,99.61,2022
Jadavpur University,Power Engineering (TFW),47.73,40.91,68.18,"Wipro, Infosys, Capgemini; Batch 2023","Placement Officer, Trainee",1,jadavpur university,99.62,2023
Jadavpur University,Power Engineering (TFW),47.73,40.91,68.19,"Wipro, Infosys, Capgemini; Batch 2024","Placement Officer, Trainee",1,jadavpur university,99.63,2024
Jadavpur University,Power Engineering (TFW),47.74,40.92,68.2,"Wipro, Infosys, Capgemini; Batch 2025","Placement Officer, Trainee",1,jadavpur university,99.64,2025
Jadavpur University,Metallurgical Engineering (TFW),47.61,40.81,68.01,"TCS, Accenture, Capgemini; Batch 2016","Placement Officer, Trainee",1,jadavpur university,99.53,2016
Jadavpur University,Metallurgical Engineering (TFW),47.61,40.81,68.02,"TCS, Accenture, Capgemini; Batch 2017","Placement Officer, Trainee",1,jadavpur university,99.54,2017
Jadavpur University,Metallurgical Engineering (TFW),47.62,40.82,68.03,"TCS, Accenture, Capgemini; Batch 2018","Placement Officer, Trainee",1,jadavpur university,99.55,2018
Jadavpur University,Metallurgical Engineering (TFW),47.63,40.82,68.04,"TCS, Accenture, Capgemini; Batch 2019","Placement Officer, Trainee",1,jadavpur university,99.56,2019
Jadavpur University,Metallurgical Engineering (TFW),47.63,40.83,68.05,"TCS, Accenture, Capgemini; Batch 2020","Placement Officer, Trainee",1,jadavpur university,99.57,2020
Jadavpur University,Metallurgical Engineering (TFW),47.64,40.84,68.06,"TCS, Accenture, Capgemini; Batch 2021","Placement Officer, Trainee",1,jadavpur university,99.58,2021
Jadavpur University,Metallurgical Engineering (TFW),47.65,40.84,68.07,"TCS, Accenture, Capgemini; Batch 2022","Placement Officer, Trainee",1,jadavpur university,99.59,2022
Jadavpur University,Metallurgical Engineering (TFW),47.66,40.85,68.08,"TCS, Accenture, Capgemini; Batch 2023","Placement Officer, Trainee",1,jadavpur university,99.6,2023
Jadavpur University,Metallurgical Engineering (TFW),47.66,40.85,68.09,"TCS, Accenture, Capgemini; Batch 2024","Placement Officer, Trainee",1,jadavpur university,99.61,2024
Jadavpur University,Metallurgical Engineering (TFW),47.67,40.86,68.1,"TCS, Accenture, Capgemini; Batch 2025","Placement Officer, Trainee",1,jadavpur university,99.62,2025
Jadavpur University,Construction Engineering (TFW),47.54,40.75,67.91,"TCS, Infosys, Accenture; Batch 2016","Placement Officer, Trainee",1,jadavpur university,99.51,2016
Jadavpur University,Construction Engineering (TFW),47.54,40.75,67.92,"TCS, Infosys, Accenture; Batch 2017","Placement Officer, Trainee",1,jadavpur university,99.52,2017
Jadavpur University,Construction Engineering (TFW),47.55,40.76,67.93,"TCS, Infosys, Accenture; Batch 2018","Placement Officer, Trainee",1,jadavpur university,99.53,2018
Jadavpur University,Construction Engineering (TFW),47.56,40.76,67.94,"TCS, Infosys, Accenture; Batch 2019","Placement Officer, Trainee",1,jadavpur university,99.54,2019
Jadavpur University,Construction Engineering (TFW),47.56,40.77,67.95,"TCS, Infosys, Accenture; Batch 2020","Placement Officer, Trainee",1,jadavpur university,99.55,2020
Jadavpur University,Construction Engineering (TFW),47.57,40.78,67.96,"TCS, Infosys, Accenture; Batch 2021","Placement Officer, Trainee",1,jadavpur university,99.56,2021
Jadavpur University,Construction Engineering (TFW),47.58,40.78,67.97,"TCS, Infosys, Accenture; Batch 2022","Placement Officer, Trainee",1,jadavpur university,99.57,2022
Jadavpur University,Construction Engineering (TFW),47.59,40.79,67.98,"TCS, Infosys, Accenture; Batch 2023","Placement Officer, Trainee",1,jadavpur university,99.58,2023
Jadavpur University,Construction Engineering (TFW),47.59,40.79,67.99,"TCS, Infosys, Accenture; Batch 2024","Placement Officer, Trainee",1,jadavpur university,99.59,2024
Jadavpur University,Construction Engineering (TFW),47.6,40.8,68,"TCS, Infosys, Accenture; Batch 2025","Placement Officer, Trainee",1,jadavpur university,99.6,2025
Jadavpur University,PRINTING ENGINEERING-TFW,47.47,40.69,67.81,"TCS, Accenture, Wipro; Batch 2016","Placement Officer, Trainee",1,jadavpur university,99.49,2016
Jadavpur University,PRINTING ENGINEERING-TFW,47.47,40.69,67.82,"TCS, Accenture, Wipro; Batch 2017","Placement Officer, Trainee",1,jadavpur university,99.5,2017
Jadavpur University,PRINTING ENGINEERING-TFW,47.48,40.7,67.83,"TCS, Accenture, Wipro; Batch 2018","Placement Officer, Trainee",1,jadavpur university,99.51,2018
Jadavpur University,PRINTING ENGINEERING-TFW,47.49,40.7,67.84,"TCS, Accenture, Wipro; Batch 2019","Placement Officer, Trainee",1,jadavpur university,99.52,2019
Jadavpur University,PRINTING ENGINEERING-TFW,47.49,40.71,67.85,"TCS, Accenture, Wipro; Batch 2020","Placement Officer, Trainee",1,jadavpur university,99.53,2020
Jadavpur University,PRINTING ENGINEERING-TFW,47.5,40.72,67.86,"TCS, Accenture, Wipro; Batch 2021","Placement Officer, Trainee",1,jadavpur university,99.54,2021
Jadavpur University,PRINTING ENGINEERING-TFW,47.51,40.72,67.87,"TCS, Accenture, Wipro; Batch 2022","Placement Officer, Trainee",1,jadavpur university,99.55,2022
Jadavpur University,PRINTING ENGINEERING-TFW,47.52,40.73,67.88,"TCS, Accenture, Wipro; Batch 2023","Placement Officer, Trainee",1,jadavpur university,99.56,2023
Jadavpur University,PRINTING ENGINEERING-TFW,47.52,40.73,67.89,"TCS, Accenture, Wipro; Batch 2024","Placement Officer, Trainee",1,jadavpur university,99.57,2024
Jadavpur University,PRINTING ENGINEERING-TFW,47.53,40.74,67.9,"TCS, Accenture, Wipro; Batch 2025","Placement Officer, Trainee",1,jadavpur university,99.58,2025
Jadavpur University,B.Pharm/Pharmaceutical Technology (TFW),47.4,40.63,67.71,"Infosys, Capgemini, Wipro; Batch 2016","Placement Officer, Trainee",1,jadavpur university,99.47,2016
Jadavpur University,B.Pharm/Pharmaceutical Technology (TFW),47.4,40.63,67.72,"Infosys, Capgemini, Wipro; Batch 2017","Placement Officer, Trainee",1,jadavpur university,99.48,2017
Jadavpur University,B.Pharm/Pharmaceutical Technology (TFW),47.41,40.64,67.73,"Infosys, Capgemini, Wipro; Batch 2018","Placement Officer, Trainee",1,jadavpur university,99.49,2018
Jadavpur University,B.Pharm/Pharmaceutical Technology (TFW),47.42,40.64,67.74,"Infosys, Capgemini, Wipro; Batch 2019","Placement Officer, Trainee",1,jadavpur university,99.5,2019
Jadavpur University,B.Pharm/Pharmaceutical Technology (TFW),47.42,40.65,67.75,"Infosys, Capgemini, Wipro; Batch 2020","Placement Officer, Trainee",1,jadavpur university,99.51,2020
Jadavpur University,B.Pharm/Pharmaceutical Technology (TFW),47.43,40.66,67.76,"Infosys, Capgemini, Wipro; Batch 2021","Placement Officer, Trainee",1,jadavpur university,99.52,2021
Jadavpur University,B.Pharm/Pharmaceutical Technology (TFW),47.44,40.66,67.77,"Infosys, Capgemini, Wipro; Batch 2022","Placement Officer, Trainee",1,jadavpur university,99.53,2022
Jadavpur University,B.Pharm/Pharmaceutical Technology (TFW),47.45,40.67,67.78,"Infosys, Capgemini, Wipro; Batch 2023","Placement Officer, Trainee",1,jadavpur university,99.54,2023
Jadavpur University,B.Pharm/Pharmaceutical Technology (TFW),47.45,40.67,67.79,"Infosys, Capgemini, Wipro; Batch 2024","Placement Officer, Trainee",1,jadavpur university,99.55,2024
Jadavpur University,B.Pharm/Pharmaceutical Technology (TFW),47.46,40.68,67.8,"Infosys, Capgemini, Wipro; Batch 2025","Placement Officer, Trainee",1,jadavpur university,99.56,2025
Jadavpur University,Electronics & Tele-Communication Engineering,47.33,40.57,67.61,"Nokia Pvt Ltd, Intel India, Texas Instruments Pvt Ltd; Batch 2016","Hardware Engineer, FPGA Engineer",1,jadavpur university,99.45,2016
Jadavpur University,Electronics & Tele-Communication Engineering,47.33,40.57,67.62,"Nokia Pvt Ltd, Intel India, Texas Instruments Pvt Ltd; Batch 2017","Hardware Engineer, FPGA Engineer",1,jadavpur university,99.46,2017
Jadavpur University,Electronics & Tele-Communication Engineering,47.34,40.58,67.63,"Nokia Pvt Ltd, Intel India, Texas Instruments Pvt Ltd; Batch 2018","Hardware Engineer, FPGA Engineer",1,jadavpur university,99.47,2018
Jadavpur University,Electronics & Tele-Communication Engineering,47.35,40.58,67.64,"Nokia Pvt Ltd, Intel India, Texas Instruments Pvt Ltd; Batch 2019","Hardware Engineer, FPGA Engineer",1,jadavpur university,99.48,2019
Jadavpur University,Electronics & Tele-Communication Engineering,47.36,40.59,67.65,"Nokia Pvt Ltd, Intel India, Texas Instruments Pvt Ltd; Batch 2020","Hardware Engineer, FPGA Engineer",1,jadavpur university,99.49,2020
